Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude.data,longitude.data,altitude.data,utm_easting.data,utm_northing.data,zone_num.data,zone_letter.data,quality.data
1646352639.2129977,559,0,0,,42.33726166666666,-71.08967166666667,17.1,327851.59824013873,4689337.876077119,19.0,T,0
1646352640.2118533,560,0,0,,42.33726166666666,-71.08967166666667,17.1,327851.59824013873,4689337.876077119,19.0,T,0
1646352641.2096837,561,0,0,,42.33726166666666,-71.08967166666667,17.1,327851.59824013873,4689337.876077119,19.0,T,0
1646352642.2112777,562,0,0,,42.33726166666666,-71.08967166666667,17.1,327851.59824013873,4689337.876077119,19.0,T,0
1646352643.2132404,563,0,0,,42.33726166666666,-71.08967166666667,17.2,327851.59824013873,4689337.876077119,19.0,T,0
1646352644.2122793,564,0,0,,42.33726166666666,-71.08967166666667,17.2,327851.59824013873,4689337.876077119,19.0,T,0
1646352645.211082,565,0,0,,42.33726166666666,-71.08967166666667,17.2,327851.59824013873,4689337.876077119,19.0,T,0
1646352646.2106495,566,0,0,,42.33726166666666,-71.08967166666667,17.2,327851.59824013873,4689337.876077119,19.0,T,0
1646352647.2115698,567,0,0,,42.33726166666666,-71.08967166666667,17.2,327851.59824013873,4689337.876077119,19.0,T,0
1646352648.2049484,568,0,0,,42.33726166666666,-71.08967166666667,17.3,327851.59824013873,4689337.876077119,19.0,T,0
1646352649.2111642,569,0,0,,42.33726166666666,-71.08967166666667,17.3,327851.59824013873,4689337.876077119,19.0,T,0
1646352650.2094417,570,0,0,,42.33726166666666,-71.08967166666667,17.3,327851.59824013873,4689337.876077119,19.0,T,0
1646352651.2104025,571,0,0,,42.33726166666666,-71.08967166666667,17.3,327851.59824013873,4689337.876077119,19.0,T,0
1646352652.2109516,572,0,0,,42.33726166666666,-71.08967166666667,17.3,327851.59824013873,4689337.876077119,19.0,T,0
1646352653.2037203,573,0,0,,42.33726166666666,-71.08967166666667,17.3,327851.59824013873,4689337.876077119,19.0,T,0
1646352654.2100034,574,0,0,,42.33726,-71.08967166666667,17.2,327851.5936921428,4689337.691006479,19.0,T,0
1646352655.2044215,575,0,0,,42.337256666666654,-71.08967333333334,17.2,327851.44728939235,4689337.324239425,19.0,T,0
1646352656.2033389,576,0,0,,42.33724999999999,-71.089675,17.1,327851.29179062543,4689336.587331094,19.0,T,0
1646352657.2046404,577,0,0,,42.33724166666666,-71.08968333333333,16.4,327850.5825166636,4689335.67884909,19.0,T,0
1646352658.2047405,578,0,0,,42.337228333333336,-71.08969166666667,15.8,327849.8595984131,4689334.215155234,19.0,T,0
1646352659.2035,579,0,0,,42.337213333333324,-71.08970000000001,15.1,327849.1321318275,4689332.566390803,19.0,T,0
1646352660.206335,580,0,0,,42.337198333333326,-71.08971333333335,14.5,327847.99274426943,4689330.927749314,19.0,T,0
1646352661.2059312,581,0,0,,42.33718166666665,-71.08972833333334,14.2,327846.7115011719,4689329.107411677,19.0,T,0
1646352662.2095158,582,0,0,,42.33716166666667,-71.08975,13.8,327844.87193328526,4689326.930430376,19.0,T,0
1646352663.2093103,583,0,0,,42.337141666666675,-71.08977333333334,13.6,327842.895057274,4689324.75682392,19.0,T,0
1646352664.2054884,584,0,0,,42.33712,-71.089795,13.4,327841.05093886296,4689322.394772924,19.0,T,0
1646352665.2032745,585,0,0,,42.33709666666667,-71.08981000000001,13.2,327839.7514993762,4689319.834153928,19.0,T,0
1646352666.2089832,586,0,0,,42.33707166666666,-71.08981833333334,13.0,327838.99673934176,4689317.074966643,19.0,T,0
1646352667.2018049,587,0,0,,42.337046666666666,-71.08981833333334,12.9,327838.9285148758,4689314.298907089,19.0,T,0
1646352668.2035613,588,0,0,,42.337021666666665,-71.08981000000001,12.8,327839.54682679515,4689311.505975265,19.0,T,0
1646352669.2029006,589,0,0,,42.33700000000001,-71.08979333333333,12.8,327840.86077239807,4689309.066312651,19.0,T,0
1646352670.202665,590,0,0,,42.336983333333336,-71.08977166666668,12.8,327842.60028562834,4689307.171739049,19.0,T,0
1646352671.2040536,591,0,0,,42.33697166666668,-71.08974666666667,12.7,327844.62805899687,4689305.825629117,19.0,T,0
1646352672.20136,592,0,0,,42.33696333333334,-71.08971833333334,12.6,327846.939544084,4689304.842912458,19.0,T,0
1646352673.2046082,593,0,0,,42.33696166666667,-71.08968833333334,12.5,327849.40652922716,4689304.59710486,19.0,T,0
1646352674.2052894,594,0,0,,42.33696333333334,-71.08965666666666,12.4,327852.01991777384,4689304.7180651985,19.0,T,0
1646352675.205701,595,0,0,,42.33697166666668,-71.08962333333334,12.2,327854.78880502726,4689305.575934892,19.0,T,0
1646352676.1994069,596,0,0,,42.33698666666666,-71.08959499999999,12.0,327857.1639606957,4689307.184210477,19.0,T,0
1646352677.201563,597,0,0,,42.337005,-71.08957166666666,11.8,327859.13628883276,4689309.172750285,19.0,T,0
1646352678.199877,598,0,0,,42.33702833333333,-71.08955500000002,11.7,327860.57302996644,4689311.729998646,19.0,T,0
1646352679.2057803,599,0,0,,42.337051666666675,-71.08954833333334,11.5,327861.18592689367,4689314.30749139,19.0,T,0
1646352680.21769,600,0,0,,42.33707833333333,-71.08954833333334,11.4,327861.25869025395,4689317.268621538,19.0,T,0
1646352681.2034914,601,0,0,,42.33710333333333,-71.08956,11.2,327860.36575630185,4689320.068299316,19.0,T,0
1646352682.2025065,602,0,0,,42.33712666666668,-71.08957833333334,11.1,327858.91904721665,4689322.696402886,19.0,T,0
1646352683.2131405,603,0,0,,42.33714333333334,-71.08960333333332,10.9,327856.904919974,4689324.597720691,19.0,T,0
1646352684.1968286,604,0,0,,42.337154999999996,-71.08963666666666,10.7,327854.190615258,4689325.960698016,19.0,T,0
1646352685.199317,605,0,0,,42.33715833333334,-71.08967166666667,10.6,327851.316264669,4689326.401697462,19.0,T,0
1646352686.1983285,606,0,0,,42.33715666666667,-71.08970833333333,10.6,327848.2909632147,4689326.290860466,19.0,T,0
1646352687.1981108,607,0,0,,42.33714666666666,-71.08973999999999,10.5,327845.6548418576,4689325.244548554,19.0,T,0
1646352688.197538,608,0,0,,42.337131666666664,-71.08976666666666,10.7,327843.4169961594,4689323.632902544,19.0,T,0
1646352689.194733,609,0,0,,42.33711499999999,-71.08978833333335,10.7,327841.5865223751,4689321.826063327,19.0,T,0
1646352690.1977036,610,0,0,,42.33709166666666,-71.08980333333334,10.7,327840.28708300245,4689319.265444236,19.0,T,0
1646352691.1943545,611,0,0,,42.33706666666667,-71.08981000000001,10.7,327839.6696303083,4689316.502882452,19.0,T,0
1646352692.1947439,612,0,0,,42.33703999999999,-71.08980666666666,10.7,327839.8714723075,4689313.535003368,19.0,T,0
1646352693.1958911,613,0,0,,42.33701500000001,-71.089795,10.7,327840.76439926215,4689310.735322792,19.0,T,0
1646352694.196993,614,0,0,,42.33699333333333,-71.089775,10.8,327842.3529601024,4689308.288911634,19.0,T,0
1646352695.198652,615,0,0,,42.33697666666667,-71.08974833333333,10.8,327844.5043960317,4689306.384215366,19.0,T,0
1646352696.1935143,616,0,0,,42.33696833333334,-71.08971499999998,10.8,327847.2278030742,4689305.391375762,19.0,T,0
1646352697.1986115,617,0,0,,42.33696499999999,-71.08967833333332,10.7,327850.2394695983,4689304.947000662,19.0,T,0
1646352698.1981475,618,0,0,,42.33697,-71.08963999999999,10.7,327853.41118334455,4689305.4246058585,19.0,T,0
1646352699.1948957,619,0,0,,42.33698166666666,-71.089605,10.6,327856.3264731429,4689306.649243234,19.0,T,0
1646352700.1996279,620,0,0,,42.33700000000001,-71.08957499999998,10.6,327858.848030934,4689308.624286521,19.0,T,0
1646352701.200083,621,0,0,,42.337021666666665,-71.08955166666667,10.5,327860.82945362234,4689310.982968046,19.0,T,0
1646352702.1962545,622,0,0,,42.337046666666666,-71.08953833333334,10.4,327861.99612705223,4689313.732035381,19.0,T,0
1646352703.197773,623,0,0,,42.33707166666666,-71.08953333333334,10.4,327862.4762638466,4689316.497972869,19.0,T,0
1646352704.202802,624,0,0,,42.337098333333344,-71.08953833333334,10.3,327862.13710540783,4689319.469225045,19.0,T,0
1646352705.194086,625,0,0,,42.337123333333324,-71.08955166666667,10.3,327861.10686441656,4689322.272276747,19.0,T,0
1646352706.197952,626,0,0,,42.337145,-71.08957166666666,10.2,327859.51830081816,4689324.718683606,19.0,T,0
1646352707.1948118,627,0,0,,42.33716166666667,-71.08960166666668,10.1,327857.092253148,4689326.630123585,19.0,T,0
1646352708.2000582,628,0,0,,42.33717000000001,-71.08963666666666,10.1,327854.2315464573,4689327.626333757,19.0,T,0
1646352709.199929,629,0,0,,42.33717000000001,-71.08967166666667,10.1,327851.348100581,4689327.69719193,19.0,T,0
1646352710.1994953,630,0,0,,42.337165000000006,-71.08970833333333,10.4,327848.3137035498,4689327.216213659,19.0,T,0
1646352711.1987844,631,0,0,,42.33715166666666,-71.08973833333333,10.5,327845.8057932509,4689325.796386134,19.0,T,0
1646352712.1991582,632,0,0,,42.337134999999996,-71.089765,11.0,327843.5633995655,4689323.999669441,19.0,T,0
1646352713.2012026,633,0,0,,42.337111666666665,-71.08978166666668,11.2,327842.12665419804,4689321.442424414,19.0,T,0
1646352714.203258,634,0,0,,42.337088333333334,-71.08979166666667,11.2,327841.23913634603,4689318.871681956,19.0,T,0
1646352715.2019129,635,0,0,,42.33706166666666,-71.08979333333333,11.2,327841.0290573069,4689315.913926181,19.0,T,0
1646352716.200708,636,0,0,,42.33703833333334,-71.08978833333335,11.3,327841.3773036152,4689313.312814017,19.0,T,0
1646352717.2007437,637,0,0,,42.337016666666656,-71.089775,11.3,327842.41663488233,4689310.879900525,19.0,T,0
1646352718.2001302,638,0,0,,42.336998333333334,-71.08975333333332,11.4,327844.1515998767,4689308.8002566695,19.0,T,0
1646352719.2005792,639,0,0,,42.336985,-71.08972499999999,11.3,327846.44943962863,4689307.262327916,19.0,T,0
1646352720.2007315,640,0,0,,42.33697666666667,-71.08969333333333,11.3,327849.03553918336,4689306.272863326,19.0,T,0
1646352721.1994944,641,0,0,,42.33697666666667,-71.08966000000001,11.3,327851.78168653965,4689306.205378667,19.0,T,0
1646352722.201127,642,0,0,,42.33698166666666,-71.08963000000001,11.2,327854.2668627943,4689306.699855294,19.0,T,0
1646352723.2006066,643,0,0,,42.33699166666667,-71.08960333333332,11.1,327856.4910674383,4689307.756292914,19.0,T,0
1646352724.195076,644,0,0,,42.33700666666667,-71.08957833333334,11.0,327858.591607379,4689309.371317192,19.0,T,0
1646352725.1945386,645,0,0,,42.33702499999999,-71.08955833333334,10.9,327860.28932000266,4689311.366605459,19.0,T,0
1646352726.1982508,646,0,0,,42.33704833333333,-71.08954333333332,10.8,327861.5887531076,4689313.927228055,19.0,T,0
1646352727.1984472,647,0,0,,42.337073333333336,-71.08953666666666,10.7,327862.2061972142,4689316.689791515,19.0,T,0
1646352728.198842,648,0,0,,42.33709999999999,-71.08954,10.7,327862.0043460019,4689319.657669691,19.0,T,0
1646352729.1959543,649,0,0,,42.337125,-71.08955166666667,10.6,327861.111412139,4689322.457347383,19.0,T,0
1646352730.1991115,650,0,0,,42.337145,-71.08957,10.5,327859.6556078175,4689324.715309543,19.0,T,0
1646352731.214634,651,0,0,,42.33716166666667,-71.08959499999999,10.4,327857.6414810074,4689326.616627152,19.0,T,0
1646352732.1985512,652,0,0,,42.33717166666667,-71.089625,10.3,327855.19724296767,4689327.787785269,19.0,T,0
1646352733.2193356,653,0,0,,42.33717333333334,-71.08965833333332,10.2,327852.45565207285,4689328.040339477,19.0,T,0
1646352734.201093,654,0,0,,42.33717000000001,-71.08969166666667,10.1,327849.7004172207,4689327.737682847,19.0,T,0
1646352735.206339,655,0,0,,42.33715833333334,-71.08972,10.1,327847.3343624746,4689326.499551172,19.0,T,0
1646352736.20284,656,0,0,,42.33714,-71.08974666666667,10.1,327845.0874212689,4689324.517763369,19.0,T,0
1646352737.2019022,657,0,0,,42.337118333333336,-71.089765,10.0,327843.51791769086,4689322.14896306,19.0,T,0
1646352738.1961,658,0,0,,42.33709166666666,-71.08977833333333,9.8,327842.34668977774,4689319.214827956,19.0,T,0
1646352739.2054355,659,0,0,,42.337064999999996,-71.08978166666668,9.8,327841.9993040264,4689316.260446563,19.0,T,0
1646352740.199243,660,0,0,,42.33703999999999,-71.08977666666667,9.7,327842.3430024632,4689313.474263817,19.0,T,0
1646352741.1976407,661,0,0,,42.33701500000001,-71.08976333333334,9.7,327843.37323767866,4689310.671209212,19.0,T,0
1646352742.1986475,662,0,0,,42.336994999999995,-71.08974166666665,9.8,327845.10365487507,4689308.406494967,19.0,T,0
1646352743.1997764,663,0,0,,42.33698166666666,-71.08971333333335,9.7,327847.40149495023,4689306.868566537,19.0,T,0
1646352744.2003067,664,0,0,,42.33697666666667,-71.08968166666666,9.7,327849.9966907591,4689306.249243572,19.0,T,0
1646352745.1959655,665,0,0,,42.33697666666667,-71.08964833333333,9.6,327852.74283811345,4689306.181759291,19.0,T,0
1646352746.1965094,666,0,0,,42.336983333333336,-71.08961666666667,9.6,327855.36986949947,4689306.857932754,19.0,T,0
1646352747.1974154,667,0,0,,42.336994999999995,-71.08958500000001,9.5,327858.01054368156,4689308.089319082,19.0,T,0
1646352748.2018235,668,0,0,,42.33701166666667,-71.08956,9.4,327860.1156308892,4689309.889414439,19.0,T,0
1646352749.1971002,669,0,0,,42.33703333333333,-71.08954166666666,9.3,327861.6851310791,4689312.258218338,19.0,T,0
1646352750.1995635,670,0,0,,42.337055,-71.08953166666667,9.3,327862.56809427193,4689314.643892529,19.0,T,0
1646352751.197718,671,0,0,,42.33707666666666,-71.08952666666669,9.2,327863.0391354769,4689317.039688786,19.0,T,0
1646352752.20044,672,0,0,,42.33709666666667,-71.08952833333332,9.3,327862.95640035125,4689319.263910393,19.0,T,0
1646352753.1990778,673,0,0,,42.33711499999999,-71.089535,9.2,327862.45719645976,4689321.31318338,19.0,T,0
1646352754.196253,674,0,0,,42.337134999999996,-71.08954166666666,9.2,327861.9625406069,4689323.547527052,19.0,T,0
1646352755.2033987,675,0,0,,42.33715833333334,-71.08955,9.4,327861.33967358735,4689326.155386082,19.0,T,0
1646352756.1996055,676,0,0,,42.33718333333333,-71.08956,9.5,327860.584047933,4689328.951689871,19.0,T,0
1646352757.1986268,677,0,0,,42.33721,-71.08956833333333,9.6,327859.9702775943,4689331.929690348,19.0,T,0
1646352758.1994312,678,0,0,,42.33723666666667,-71.08957833333334,9.7,327859.2192010677,4689334.911064984,19.0,T,0
1646352759.1996894,679,0,0,,42.337266666666665,-71.08958833333334,9.9,327858.4772209088,4689338.262581009,19.0,T,0
1646352760.201804,680,0,0,,42.337295,-71.08959999999999,10.1,327857.5933870692,4689341.432400623,19.0,T,0
1646352761.2031348,681,0,0,,42.337323333333345,-71.08961,10.3,327856.8468607445,4689344.598846259,19.0,T,0
1646352762.199983,682,0,0,,42.33735166666668,-71.08962166666667,10.5,327855.9630286528,4689347.768666154,19.0,T,0
1646352763.2005367,683,0,0,,42.33738166666667,-71.08963166666668,10.5,327855.2210518762,4689351.120182675,19.0,T,0
1646352764.2027671,684,0,0,,42.33741333333334,-71.08964333333334,10.7,327854.34631745727,4689354.660144142,19.0,T,0
1646352765.201298,685,0,0,,42.33744333333333,-71.08965666666666,10.9,327853.3297297305,4689358.01840932,19.0,T,0
1646352766.1984549,686,0,0,,42.33746333333333,-71.089665,11.0,327852.69777395495,4689360.25612814,19.0,T,0
1646352767.1993084,687,0,0,,42.337471666666666,-71.08966833333335,11.1,327852.4459013715,4689361.188229818,19.0,T,0
1646352768.1981106,688,0,0,,42.33747499999999,-71.08967166666667,11.3,327852.18038482364,4689361.565119567,19.0,T,0
1646352769.205363,689,0,0,,42.33747833333333,-71.08967333333334,11.4,327852.05217457726,4689361.938635093,19.0,T,0
1646352770.2011805,690,0,0,,42.33747833333333,-71.08967333333334,11.4,327852.05217457726,4689361.938635093,19.0,T,0
1646352771.2022707,691,0,0,,42.33747666666667,-71.08967333333334,11.4,327852.0476265587,4689361.753564445,19.0,T,0
1646352772.2026503,692,0,0,,42.33747666666667,-71.08967333333334,11.4,327852.0476265587,4689361.753564445,19.0,T,0
1646352773.2008076,693,0,0,,42.33747666666667,-71.08967333333334,11.3,327852.0476265587,4689361.753564445,19.0,T,0
1646352774.2033002,694,0,0,,42.33747833333333,-71.08967166666667,11.1,327852.1894808534,4689361.935260861,19.0,T,0
1646352775.2048562,695,0,0,,42.33748333333333,-71.08967333333334,10.9,327852.0658186339,4689362.493847036,19.0,T,0
1646352776.202691,696,0,0,,42.33749666666667,-71.08967833333332,10.7,327851.69028408686,4689363.984534929,19.0,T,0
1646352777.1995337,697,0,0,,42.337518333333335,-71.08968499999999,10.5,327851.20018375426,4689366.403950341,19.0,T,0
1646352778.1997721,698,0,0,,42.33754999999999,-71.08969666666668,10.4,327850.3254538501,4689369.943912505,19.0,T,0
1646352779.1995296,699,0,0,,42.337585,-71.08971,10.3,327849.32251513447,4689373.857390418,19.0,T,0
1646352780.2010016,700,0,0,,42.337626666666665,-71.08972499999999,10.2,327848.20046431036,4689378.514525452,19.0,T,0
1646352781.2025852,701,0,0,,42.337669999999996,-71.08974333333335,10.3,327846.808351671,4689383.363480088,19.0,T,0
1646352782.2195022,702,0,0,,42.337716666666665,-71.08976166666666,10.4,327845.42533767386,4689388.582576402,19.0,T,0
1646352783.203725,703,0,0,,42.337763333333335,-71.08978166666668,10.6,327843.9050203683,4689393.8050475,19.0,T,0
1646352784.2169397,704,0,0,,42.33781166666666,-71.08979999999998,10.9,327842.52655949816,4689399.209215249,19.0,T,0
1646352785.200463,705,0,0,,42.337860000000006,-71.08981333333334,11.4,327841.56001739507,4689404.603259975,19.0,T,0
1646352786.1993496,706,0,0,,42.33790666666667,-71.08982499999999,12.0,327840.7262340548,4689409.808859773,19.0,T,0
1646352787.1986074,707,0,0,,42.33795833333334,-71.08983833333335,12.2,327839.76879226544,4689415.57304624,19.0,T,0
1646352788.2000666,708,0,0,,42.33800333333333,-71.08985,13.1,327838.9304637426,4689420.593575751,19.0,T,0
1646352789.195874,709,0,0,,42.33805000000001,-71.08985833333334,13.5,327838.3712952335,4689425.792427019,19.0,T,0
1646352790.1983707,710,0,0,,42.338096666666665,-71.08986666666668,14.0,327837.81212785747,4689430.991278394,19.0,T,0
1646352791.19912,711,0,0,,42.33814166666666,-71.08987833333333,14.3,327836.9738034352,4689436.011808349,19.0,T,0
1646352792.200133,712,0,0,,42.338186666666665,-71.08989166666666,14.7,327835.9981757549,4689441.035713071,19.0,T,0
1646352793.1994705,713,0,0,,42.33823,-71.08990666666666,15.3,327834.8806965234,4689445.877921953,19.0,T,0
1646352794.200013,714,0,0,,42.338281666666674,-71.08993000000001,14.6,327833.0994396026,4689451.6623577075,19.0,T,0
1646352795.1996787,715,0,0,,42.33833,-71.089955,14.3,327831.17178414145,4689457.080027397,19.0,T,0
1646352796.1973803,716,0,0,,42.33837666666667,-71.08997833333332,14.7,327829.37688751926,4689462.309252335,19.0,T,0
1646352797.2023916,717,0,0,,42.33842500000001,-71.09,14.9,327827.72384688095,4689467.7201737575,19.0,T,0
1646352798.200959,718,0,0,,42.33847166666666,-71.09002333333332,15.2,327825.92895612994,4689472.949399817,19.0,T,0
1646352799.2017074,719,0,0,,42.338523333333335,-71.09004666666667,15.4,327824.14771510445,4689478.733838499,19.0,T,0
1646352800.200505,720,0,0,,42.33858,-71.09007333333334,14.9,327822.1055165484,4689485.080239595,19.0,T,0
1646352801.2009165,721,0,0,,42.33863833333333,-71.09010166666667,14.4,327819.9305674104,4689491.615087077,19.0,T,0
1646352802.1982796,722,0,0,,42.338695,-71.09013333333333,14.7,327817.47646639444,4689497.971614705,19.0,T,0
1646352803.2002335,723,0,0,,42.33875333333333,-71.09016666666668,14.8,327814.88961593347,4689504.516589115,19.0,T,0
1646352804.196917,724,0,0,,42.33881500000001,-71.09020333333332,15.1,327812.0372625642,4689511.438456273,19.0,T,0
1646352805.2036228,725,0,0,,42.338878333333334,-71.09023666666667,15.1,327809.4640711291,4689518.538645196,19.0,T,0
1646352806.1993797,726,0,0,,42.338943333333326,-71.09026999999999,15.1,327806.89543487283,4689525.823905986,19.0,T,0
1646352807.2033403,727,0,0,,42.33900666666666,-71.09030166666666,15.1,327804.4595579201,4689532.920721991,19.0,T,0
1646352808.2023396,728,0,0,,42.33907166666667,-71.09032499999999,14.7,327802.71475005813,4689540.185733209,19.0,T,0
1646352809.2012382,729,0,0,,42.33913833333333,-71.09034499999999,13.8,327801.2491013465,4689547.629065066,19.0,T,0
1646352810.202688,730,0,0,,42.3392,-71.09037166666668,13.2,327799.2205971986,4689554.530686798,19.0,T,0
1646352811.2053626,731,0,0,,42.339258333333326,-71.09039666666666,12.8,327797.32030044566,4689561.05879247,19.0,T,0
1646352812.2054524,732,0,0,,42.33931166666667,-71.09042166666667,12.6,327795.40635824704,4689567.031686705,19.0,T,0
1646352813.2035449,733,0,0,,42.339360000000006,-71.09044333333333,12.6,327793.75337443996,4689572.442618481,19.0,T,0
1646352814.2024326,734,0,0,,42.33940166666666,-71.09046333333335,12.7,327792.21949593123,4689577.109892393,19.0,T,0
1646352815.203559,735,0,0,,42.33943500000001,-71.09048,12.8,327790.9374739525,4689580.8450620575,19.0,T,0
1646352816.2037067,736,0,0,,42.33945999999999,-71.09049333333334,13.0,327789.9073074737,4689583.648127285,19.0,T,0
1646352817.2047439,737,0,0,,42.33948166666667,-71.09049833333333,13.4,327789.55455146526,4689586.064173302,19.0,T,0
1646352818.2042694,738,0,0,,42.33949166666666,-71.09049999999999,13.8,327789.44454952335,4689587.177973167,19.0,T,0
1646352819.206515,739,0,0,,42.339488333333335,-71.09049833333333,13.5,327789.5727514344,4689586.804456152,19.0,T,0
1646352820.2036636,740,0,0,,42.33948666666667,-71.09049833333333,13.5,327789.5682014419,4689586.61938544,19.0,T,0
1646352821.20596,741,0,0,,42.339488333333335,-71.09049833333333,13.5,327789.5727514344,4689586.804456152,19.0,T,0
1646352822.2037423,742,0,0,,42.339488333333335,-71.09049833333333,13.5,327789.5727514344,4689586.804456152,19.0,T,0
1646352823.2072916,743,0,0,,42.339488333333335,-71.09049833333333,13.5,327789.5727514344,4689586.804456152,19.0,T,0
1646352824.2039168,744,0,0,,42.339488333333335,-71.09049833333333,13.5,327789.5727514344,4689586.804456152,19.0,T,0
1646352825.2032788,745,0,0,,42.339488333333335,-71.09049833333333,13.6,327789.5727514344,4689586.804456152,19.0,T,0
1646352826.203226,746,0,0,,42.339488333333335,-71.09049833333333,13.6,327789.5727514344,4689586.804456152,19.0,T,0
1646352827.2039464,747,0,0,,42.339488333333335,-71.09049833333333,13.6,327789.5727514344,4689586.804456152,19.0,T,0
1646352828.2056324,748,0,0,,42.339488333333335,-71.09049833333333,13.6,327789.5727514344,4689586.804456152,19.0,T,0
1646352829.2024505,749,0,0,,42.339488333333335,-71.09049833333333,13.6,327789.5727514344,4689586.804456152,19.0,T,0
1646352830.1989694,750,0,0,,42.339488333333335,-71.09049833333333,13.6,327789.5727514344,4689586.804456152,19.0,T,0
1646352831.2024732,751,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352832.2192695,752,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352833.200953,753,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352834.200192,754,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352835.2199771,755,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352836.2035873,756,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352837.201496,757,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352838.2024927,758,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352839.2020104,759,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352840.2030146,760,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352841.2026596,761,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352842.2013626,762,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352843.2030256,763,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352844.2031083,764,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352845.2026708,765,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352846.2021775,766,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352847.205712,767,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352848.2042012,768,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352849.2029357,769,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352850.2021408,770,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352851.202557,771,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352852.2027879,772,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352853.2028565,773,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352854.199874,774,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352855.2023203,775,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352856.2031097,776,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352857.201913,777,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352858.201217,778,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352859.1997476,779,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352860.2020228,780,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352861.2010665,781,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352862.2011418,782,0,0,,42.33948666666667,-71.09049833333333,13.6,327789.5682014419,4689586.61938544,19.0,T,0
1646352863.2027822,783,0,0,,42.33948666666667,-71.09049833333333,13.7,327789.5682014419,4689586.61938544,19.0,T,0
1646352864.2023728,784,0,0,,42.33948666666667,-71.09049833333333,13.7,327789.5682014419,4689586.61938544,19.0,T,0
1646352865.202467,785,0,0,,42.33948666666667,-71.09049833333333,13.7,327789.5682014419,4689586.61938544,19.0,T,0
1646352866.2016006,786,0,0,,42.33948666666667,-71.09049833333333,13.7,327789.5682014419,4689586.61938544,19.0,T,0
1646352867.2026367,787,0,0,,42.33947833333334,-71.09049666666667,13.3,327789.68275340495,4689585.690656289,19.0,T,0
1646352868.2025259,788,0,0,,42.33947833333334,-71.09049666666667,13.1,327789.68275340495,4689585.690656289,19.0,T,0
1646352869.201588,789,0,0,,42.33949,-71.09050166666665,13.0,327789.302697631,4689586.996278048,19.0,T,0
